userName,content,score,at
ugan Ka'u,Meet in sangat berguna,5,2022-06-05 12:18:06
Jericho Sitepu,Bagus sih tapi ada sedikit ngelek,4,2022-06-05 06:17:06
Annur Sulaiman,Mayan buat abisin kuota rame2 wkwkwk,4,2022-06-04 22:41:13
Muhammad Irfan Hasani,👍👍👍,5,2022-06-04 15:39:44
sri wahyuni,lumayan,4,2022-06-04 13:30:56
Adi Mangadu Tua,Sangat memuaskan. Terima kasih banyak.,5,2022-06-04 10:38:57
Luthfi Railfans,Saya suka pake ini lancar tanpa ribet pake id segala,5,2022-06-04 08:42:30
Karyadi,Good to live meeting,5,2022-06-04 05:37:26
Feri Arifin,Pembaharuan terlalu menyulitkan,2,2022-06-04 02:42:11
callysta,Kenapa ga ada suara dan lainnya,1,2022-06-04 02:34:52
Bunda ArelZheThoriq,🥰🥰😍😍🥰🥰🥰,5,2022-06-04 01:29:46
Ummu khadijah,ya bagus,5,2022-06-04 01:21:38
Haryanto Safitri,Oke,5,2022-06-03 11:32:21
Dadan Munandar,Sangat membantu sekali sehingga pekerjaan semuanya teratasi dengan baik dan sukses,5,2022-06-03 10:27:04
Theo Sahuburua,Good for meeting,4,2022-06-03 10:14:23
Nawang Husnul,Ok,5,2022-06-03 06:56:02
Fitrya Agusnidar,Lumanyan,3,2022-06-03 04:59:12
bowo koco,Nice,5,2022-06-03 04:32:23
Iksan Suwitno,Nn,5,2022-06-02 16:42:37
Baron Athallah,VIDEO SUARA BAGUS KURANG SATU GAK BISA UBAH LATAR BELAKANG COKK BURUK NJIR,1,2022-06-02 09:45:51
Asrini S.E.,Good,5,2022-06-02 00:40:32
Fanoo,Lumayan lah ya buat sekolah online coy,5,2022-06-01 07:34:32
Lailatul Badriyah,Gk guna,1,2022-05-31 17:42:15
Elena Halona Pratista,"Ketika berbagi layar melalui meet di hp parah audience tidak bisa mendengarkan suara video yang di putarkan, diharapakan bisa diperbaiki",3,2022-05-31 17:31:58
Galib Efun,Cepat instal dong,5,2022-05-31 07:20:34
Whoami,Ini fake dasar 🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬,1,2022-05-31 05:11:48
YouTube Music,Dewa Ti Kau,5,2022-05-30 06:23:19
Nur Amalia Zuhra,hemmmm,5,2022-05-29 21:51:37
Van Ashary,"""Microfon tidak bisa berfungsi karena ukuran rapat"" ???",2,2022-05-29 13:19:44
Dedi Apriyanto,Kentut 250 0rg . 100 org aja udh mentok,1,2022-05-28 14:39:12
Wel Yarnis,Saya suka sekali,5,2022-05-28 09:52:11
Eri Afrizal,Dahsyat,5,2022-05-28 07:22:52
Oki Rekshabuana,Good,5,2022-05-28 07:07:32
Kartini,Bagus,5,2022-05-28 05:45:23
AIR REFERENCE,Konfrens banget,5,2022-05-28 02:54:21
juslan laica,Bagus,5,2022-05-27 20:29:53
Dedi rohendi,Tidak terlalu penring,4,2022-05-27 19:21:40
Akang Bulat,👍🏻👍🏻👍🏻👍🏻👍🏻,5,2022-05-27 19:02:49
andri zainul komal,"Baru update gak konek ma speaker, jadi gak ada suaranya",1,2022-05-27 12:30:24
Nur syaiful Cholis,Ok,5,2022-05-27 08:57:44
Adi Susanto,Best,5,2022-05-27 08:25:05
yeyen,Ok,4,2022-05-27 06:45:53
Amakopong Dore,Bernyanyu,5,2022-05-27 05:01:25
widi Atmoko,Mantap,5,2022-05-27 02:21:14
Aksal Bayadoh,Aplikasi nya jelek banget,5,2022-05-27 01:59:32
Maria Magdalena Togo,Mantap,5,2022-05-27 01:12:20
Jodhy Hito,Apk anjing v.2,1,2022-05-26 14:11:39
Fathan Sayyidina Salam,Bismillah3x,5,2022-05-26 11:55:11
rezeqi barokah,Lumayan membantu,5,2022-05-26 09:59:59
Aku,Memang filternya dihapus kah?,4,2022-05-26 02:51:18
Albert fransisco,Setiap sekolah,1,2022-05-25 09:57:07
violettenada,I recommend being able to change the name when doing a meeting😓,4,2022-05-25 05:53:22
Parulian Leonard Marpaung,Ok,2,2022-05-25 03:36:44
kadek sudiasa,Top,5,2022-05-25 02:50:56
Elsi Nadilla07,Baguss,5,2022-05-25 01:58:12
Rini Anggraini,Ini kenapa ya dari tadi saya install setelah 99% tenyata tidak bisa lalu mengulang seperti itu terus menerus,1,2022-05-25 01:18:10
Kayla Putri,Cukup membantu,1,2022-05-25 00:36:06
Muhammad Amirullah,Setelah di update tidak bisa menggunakan background video lagi :(,1,2022-05-25 00:23:42
Nurul HasbianahS,Gabisa ddwonlod sih. Gmna yaaaaah?????,1,2022-05-25 00:21:50
Agatha Makayla,Bagus tapi tidak ada efek na,4,2022-05-24 10:50:15
Ibrahim mpdi,Simpel dan gratis,5,2022-05-24 08:43:54
ris tan,bagud,5,2022-05-24 08:09:49
Naftali Jarin,Mantap pol,5,2022-05-24 05:31:32
Sanusi,"Saya kasih 5 ,jujur saya ga bisa bikin aplikasi",5,2022-05-24 01:17:51
Nadia Nadia_,Aku pakai aplikasi ini untuk belajar bahasa inggris sangat bermanfaat,5,2022-05-24 00:25:16
Dhiya Murfidyanto,Yang lain ada background nya kok di saya gabisa menggunakan background effect si🙃,1,2022-05-23 14:58:31
JABAR,Oke,5,2022-05-23 14:54:04
zryxx.,Gjls sih,5,2022-05-23 13:45:37
Tessa Lonica,Bagus bet,5,2022-05-23 13:02:19
Hardianti,Kadang suka keluar tiba² padahal jaringan bagus nggk ngelag,3,2022-05-23 10:02:22
Ajik Ajik,"Padahal sinyal full tapi suara microfon kita tidak didenger sama temen, bikin malu saja pas presen tasi hadehhhhh,,😭😭😭 tolong diperbaiki seperti yang dulu suara putus2 gak apa2 biar dosen tau kita lag",1,2022-05-23 07:42:50
Ivanna Loretta Santoso,Anjio Enjio Enjiok,5,2022-05-23 06:47:56
Atik Atik,Bagus sangat membantu untuk daring,5,2022-05-23 06:01:45
ELVARETTA CATRALIYA HIKMAWATI,🌼🌼🌼🌼🌼🌼,5,2022-05-22 23:40:37
Yumima Banola,Sangat bagus sekali👍👍👍🥰🥰🥰,5,2022-05-22 23:31:45
Nadilah Lubis,Bagus,5,2022-05-22 12:24:31
Joshia edward Gamaliel,Lebih bagus dari pada zoom dalam konteks ukuran dan efisiensi,4,2022-05-22 03:32:21
Jumen Jumen,Bagus,4,2022-05-22 02:02:37
apotek tongan,Ok,4,2022-05-22 01:56:34
Arya Kamandanu,Kenapa gk bisa,5,2022-05-22 00:47:15
Nicky Hutahaean,Bagus banget bisa belajar dengan baik jadi nya deh 👌,5,2022-05-21 23:44:02
Syarifirwandi 94,Oke,3,2022-05-21 06:55:41
Danny Manoach,Mantap,5,2022-05-21 04:44:27
Adhyagung Nurendra Winarto,"Udah bagus cuman ada saran dari saya kalo mau on cam atau on mic itu dikasih pertanyaan kayak ""are you sure? Yes, No."" Gitu biar yang gak sengaja kepencet jadi gak keganggu privasinya... Mohon ditindaklanjuti",3,2022-05-21 02:56:01
Muslikha,Ok,5,2022-05-20 14:54:09
athar dhiya setiawan,bagus bangeeet,5,2022-05-20 13:30:41
Dedy Firmansyah,Asep,1,2022-05-20 12:27:54
Neng Sari,5aul,1,2022-05-20 08:52:17
Ella Zein,Bsgus & sangat bermanfaat,4,2022-05-20 07:17:43
Dandan Dadan,Good,4,2022-05-20 04:40:27
Alexander Stephan,Apk nya jelek,1,2022-05-20 02:47:27
Dwi Ratnawati,ini apk bagus kalian yang salah hp kalaian yang salah bukan apak,5,2022-05-20 01:47:33
Kelvin setiawan,Saya salut,4,2022-05-19 23:48:43
Fadli Sagarita,Knp nggk bisa didownload ya google meet ny,1,2022-05-19 23:03:55
Janar Dana,Niceeeeeeeeeeeee,5,2022-05-19 12:47:01
Nurfatimah,Krennn,5,2022-05-19 07:52:00
Tri Hadiy15,Apiklasi ini sangat berguna,5,2022-05-19 05:44:09
Muhammad Sulton Aziz,"mohon kembalikan virtual background kustom untuk perangkat mobile, karena pada saat event tertentu, terkadang diwajibkan menggunakan virtual background yang seragam dan sama bagi tiap peserta",4,2022-05-19 03:55:03
Dedi Hanapiah,Kren,5,2022-05-19 02:19:34
Dwi Imam Mukarom,Bagus,5,2022-05-18 06:34:39
Ezra S,Sangat mengecewakan kenapa saya saya join meet semua orang tidak ada suara nya dan suara saya tidak kedengeran kalo begini mendingan zoom,1,2022-05-18 06:23:25
Princessa Dian,"Hello dear developer, can you please fix the bug? It was fine before. But now I can't join any meet. 😢",1,2022-05-18 00:54:02
Siregar Channel,Mantap 👍👍👍👍👍,5,2022-05-17 15:49:08
Anitafitri 286,Good,5,2022-05-17 13:33:37
Ratna Nuraini,"Sungguh tidak profesional banget, buat ikut kelas ngelag parah, padahal sinyal oke-oke aja, sampai waktu absen aku gabisa jawab dosennya... Untuk pengembang aplikasi ini tolong banget ditingkatkan dan diperbaiki, banyak kok ulasan yang kurang oke, dimohon untuk melihat dan digunakan sebagai patokan untuk menjadi lebih baik lagi. Sekian, maaf, terima kasih.",2,2022-05-17 12:02:51
oky kurniawan,Bagus,5,2022-05-17 11:58:02
Sultan Ahmad,Cacad sering ngebug bangsat,1,2022-05-17 09:47:03
Ali Burhan,Bg,5,2022-05-17 07:57:52
Pengguna Google,Fiturnya oke cukup bagus tapi cuman kurang lengkap aja,1,2022-05-17 05:15:39
Achmad Tamami,ITZY💕💕,5,2022-05-16 23:40:32
shintia offisioal,Donlotnya kok lama banget dari sore sampe subuh gk selesai donlotnya keselde tolong di perbaiki apk nya,1,2022-05-16 22:58:31
Nurul Fitra,Sangat baik,5,2022-05-16 15:39:15
kenneth 06,Tolong berikan saya skin gratis,5,2022-05-16 09:05:28
Din Da,Bagus lah untuk sekolah 😎👍,5,2022-05-16 03:55:22
deby lendu,Pengen,5,2022-05-15 17:25:10
Didik Sumanto,Muhasabah & Istiqomah,5,2022-05-15 11:55:37
Muhammad Nursalam,Aqz Aqz a Rezer Rezer fviiii,2,2022-05-15 03:36:01
Kucink Imut,"Setelah di update, suara dr partisipan lain kadang suka hilang sendiri, padahal sinyal sudah aman dan menggunakan wifi. Mohon untuk meningkatkan lagi",2,2022-05-15 00:36:56
Miftah Faiz,Sangat baik,5,2022-05-14 16:19:06
April,Good,5,2022-05-14 16:11:19
Ingry Estrada,Lama loading,1,2022-05-14 13:57:03
Antonius Murtopin,Baik,5,2022-05-14 09:06:58
Asti Pricilia Deswita Hida,Bagusss bgt,3,2022-05-14 06:23:30
nur fauziah,.t no pj,1,2022-05-14 04:28:30
Imron Imron,Oke,5,2022-05-14 03:52:45
Samu Kabaena,dicoba dulu nih bagus ap tidak,2,2022-05-13 15:40:04
yogi aditia,Aplikasi bermanfaat,5,2022-05-13 13:32:45
Adel Freinds25,Sangat membantu,5,2022-05-13 13:21:52
Ibrahim Dzakkir,"Bintang satu karena tmn"" gw trolling ampe mau gw bunuh",1,2022-05-13 08:02:03
Astrid Josephine,Aplikasi gjlas gw ngirim gambar bendera gk keliatan setan,1,2022-05-13 04:30:32
Sigit Rasyaa,Sering mati mikrogon,1,2022-05-13 02:29:19
Ariel Alay,Kopdar jadi mudah menghadapi orderan fiktif,5,2022-05-13 02:19:35
Shinta Hermawati,Tingkatkan pelayanan,5,2022-05-13 00:10:51
Pengguna Google,Walking Around Meeting Room Is Coming Now,5,2022-05-12 16:53:46
Adonan Affif,Alhamdulillah cukup jelas,5,2022-05-12 12:45:07
Luis Araujo,Saida mak advohasia,2,2022-05-12 12:16:41
gerardjoost Tewuh,Sangat bagus,5,2022-05-12 12:13:59
Jundi06 Riandra,Uwouw,5,2022-05-12 07:17:49
BTW PRODUCTION,Virtual Background gw di android ilang pilih kasih,1,2022-05-12 06:25:04
Pengguna Google,"Awal awal si lancar tp setelah 4 sp 5 mnt tiba tiba keluar dari panggilan minta di kasi bintang , tp klo aku nolak nanti kyk gitu lagi dan itu menggamggu bgt , udh pasti klo kalian jadi aku malu bgt keluar panggilan dikira males sekolah , tolong diperbaiki ya devoloper soalnya aku gk nyaman",3,2022-05-12 04:17:05
Ade Wulandari,"Kenapa sih meet sekarang jdi ngelag kaliii, udh lama lagi loading nya kan jadi mengangu sistem pelajaran, kalau kyk gini terus bisa ngak ada nilai nih para pelajar yg menggunakan meet",1,2022-05-12 03:38:16
armando hoseapanjaitan,seri bgt,5,2022-05-12 02:34:02
"Rupina ,S.Pd.",Oke,4,2022-05-12 01:40:01
Sekarnira Aurahakama,Sangat bagus👍👍👍,5,2022-05-11 23:24:13
Ringgos Kambuaya,Aplikasi yg sangat baik,1,2022-05-11 22:19:02
Eva Angeline,Untuq bertemu guru sayah,5,2022-05-11 08:53:00
Fellina Shelind,efeknya kok tdk ada ya skrng,2,2022-05-11 08:13:49
Ricky Nico,Ok,5,2022-05-11 06:09:09
Risky Al fatih,Mantap pokok na mah..,5,2022-05-11 04:41:03
Yuni Sari,Ok,5,2022-05-11 03:22:05
Andre Soliwoa,The best,5,2022-05-11 02:55:55
M Adnan Putra Pratama,Bagus,5,2022-05-11 02:41:30
Lavina Valeria,AAA kenapa di HP gabisa sihhhhh Kalau di laptop gapapa........,1,2022-05-11 02:35:29
Adinda Dwi Febrianti,Aplikasi nya sangat bagus Maaf apakah bisa ditambahan sub indo karena saya punyak kekurangan pendengar jadi susah maksud ngomong apa,5,2022-05-10 16:20:54
Rinto Moses,"Gua bintang 5,kalau baru nambah 5 lagi makasih",5,2022-05-10 15:58:10
Darimi,Pln melayani dgn cepat bila ada pengaduan dari madyarakat,5,2022-05-10 15:56:59
Azzam Hasa,"Saat ingin mengambil screenshot di chat box tiba-tiba keluar dari meet, menyebabkan chat yang sebelumnya hilang semua",3,2022-05-10 14:06:35
Shahnaz Yumna,Bagus kalo liburan bisa ketemu teman,5,2022-05-10 07:57:03
Salman Ii,"Ini hp saya oppo neo 5 kebapa ngga bisa ya, saran untuk developer sebaiknya menyeting aplikasi ini untuk bisa diakses oleh semua hp",1,2022-05-10 04:05:14
Nur Mulyani Lia,Bgs sangat membantu proses belajar selama daring,5,2022-05-10 03:53:05
Nay Nay,Ngelag padahal jaringan dah bagus,3,2022-05-09 23:51:47
Nur Rahma Azis,Baguss...tpi perlu ditingkatkan ...knpa pd saat kta mulai meeting slalu keluar² dri aplksinya?!!!,4,2022-05-09 23:38:38
Laluna Aqila,"Gr² Kam ak jd di suruh senam sambil GM,ibab",2,2022-05-09 17:01:03
Puthut wijanarko,Cukup baik,5,2022-05-09 08:36:01
Zulia Zahra,Saya suka dengan aplikasi ini karena dulu pas masih daring saya menggunakan google meet,5,2022-05-09 06:27:27
Cintya Rizki,kalo pake hp kok malah jadi ngga bisa stay ya kalo keluar dari meetnya. jadi ribet kalo mau ngehidupin mic. harus bolak balik,3,2022-05-09 06:14:49
Agus Wahyudi,Menarik dan tidak ribet,4,2022-05-09 05:23:06
Pertanian Kaltim Farming Indonesia,Good Applications For Meeting. Thanks,5,2022-05-09 03:31:49
Tri Toni,Bagus aplksnya👍👍👍👍,5,2022-05-09 02:48:19
Ellinaaa Ayundha,"Apk nya suka nge bug, kadang keluar sendiri, kadang ngga ada suara, kadang ngga ada gambarnya",2,2022-05-09 00:15:19
Yusuf Sulaiman,senang dan bisa menggunakan whatsapp,5,2022-05-08 23:11:59
Jessline Angelia,baik,5,2022-05-08 14:10:24
Made Rediawan,Oke,5,2022-05-08 08:46:41
Annahdi Akmal,Mantap,5,2022-05-08 07:25:32
Dwi Hartanto,Bagus,5,2022-05-08 04:15:37
Syarifuddin Jamil,Good,4,2022-05-07 20:28:24
Gabriel Sasingkelo,Gak bisa pake pilter,1,2022-05-07 14:18:51
engkhi panama,Aql,5,2022-05-07 10:47:50
Sahar Din,Cuc vs,5,2022-05-07 02:56:57
ATORI,Good,5,2022-05-06 13:52:05
cipriano soares,Aplikasi bagus,4,2022-05-05 14:50:34
Harsha Fachry,Keren,5,2022-05-05 14:25:09
28 Riana Sekar Mawarni,Sangat bermanfaat,5,2022-05-05 07:57:08
mahfud doank,boleh juga,5,2022-05-05 01:57:49
Dua Putri,👍,3,2022-05-04 12:33:25
Tidak Diketahui,Bagus bngt,5,2022-05-04 08:11:10
Muhammad Jacky,Apk yang berguna,5,2022-05-04 06:21:13
Kaerors Johan TheKey,Jaga kenyamanan dan keamanan,5,2022-05-04 03:14:53
xyzcrj,burik kaya ngep ngep,1,2022-05-04 03:08:08
Rahman Mamang,Mantapp,5,2022-05-03 22:57:28
ahmad nafis zandriyan azhari,Ok,5,2022-05-03 16:19:28
Rahmat hidayat,Bagus langsung terkait dengan email,4,2022-05-03 15:14:34
Aray Tampubolon,Apk mantap gan !!,5,2022-05-03 09:46:10
Niko Sanhedrin,Membantu,5,2022-05-03 07:30:50
Rusiyan babe,Jelas,5,2022-05-03 01:31:11
Adhityo Firdaus Putra,Adhityofirdausputra,5,2022-05-02 04:26:26
SAFWAN ELVIO ZAYAN,Bagus buat metting,5,2022-05-02 01:44:44
Nals Kitchen,Sering lag,4,2022-05-01 17:18:44
Hironimus Posen,Aplikasi nya gblk gk ada suara nya saat bagikan layar,1,2022-05-01 13:12:28
Hadi,I like it,5,2022-05-01 10:10:35
gerak angin,Keren bgt..,5,2022-05-01 04:57:33
Bangun Gurusinga,Aplikasi google meet ini sangat menarik bagi saya .,5,2022-04-30 23:52:45
Aze Gui Poo,Meet the other,5,2022-04-30 16:08:29
Algoritma 777,lag,1,2022-04-30 14:25:18
Marjan Kamal,App bagus banget. Terima kasih,5,2022-04-30 04:47:47
نور الفجر إنداه إيمانية,Catatannya adalah pada suara yangkurang jelas terdengar. Dan kadang ilang sinyal. Karena ga sekuat pakai whatsapp. Tingkatkan lagi.,5,2022-04-30 01:13:44
Sumarwanto_ s,"3 kali instal ngak bisa di gunain.pas mau pencet baelk ke layar depan ngak bisa di bukak,ngeselin",1,2022-04-29 08:19:39
Luthfie Ahmad Fahlevi,Xbhehshd,5,2022-04-29 02:31:37
Ekmon Derek,Membantu pengguna utk dpt menambah wawasan,5,2022-04-28 19:32:00
Nanda Kartika DC. & Anissa Putriana CN.,Bismillahirrahmanirrahim,5,2022-04-28 09:59:30
Junaidi Ibrahim,Ok,5,2022-04-28 06:45:51
M Toni suprayitno,Sangat butuh sekali untuk acara acara,5,2022-04-28 00:57:36
05. Dewi Munirotus S,Koo ga ada filter ya pdhl udah ke update,5,2022-04-28 00:52:55
Andika putra maulana,Bagus,1,2022-04-27 16:31:06
Maikel Rey Tabuni,𝐁𝐢𝐧𝐭𝐚𝐧𝐠 𝐬𝐚𝐭𝐮 𝐝𝐮𝐥𝐮 𝐛𝐚𝐫𝐮 𝐭𝐚𝐦𝐛𝐚𝐡,1,2022-04-27 16:22:32
E. Yudi Mulyadiangga,Mantap,5,2022-04-27 11:00:03
Annisa Faddila,Sudah bagus kembali👍🏻👍🏻 tpi agak menguras kuota yah:(,5,2022-04-27 08:31:56
Heriyansyah 1,Kok lama banget ya download nya,1,2022-04-27 02:04:01
Edi Prayitno,Belum tahu,1,2022-04-27 00:53:42
4A_Leni Indira Pratiwi,Cocok di gunakan saat kuliah daring,4,2022-04-26 21:34:52
Setiaa Rini Nushrothul Jannah,Kamera ga bisa dipakai,1,2022-04-26 17:45:24
Dhia freak,Bagus banget...masalah nya saya punya jg di hp satunya itu ada fitur filter dan latar belakang...dan ada jg di laptop.tapi di saya ga ada jadi mohon aja semua ho nya sama,4,2022-04-26 12:02:05
Edwin Sianipar,Oke,2,2022-04-26 10:58:11
Adin Adin,jaringan TV Jaringan📡📟 𝟘𝟠𝟙𝟛𝟝𝟡𝟞𝟛𝟡𝟜𝟠𝟡 🐒𝕞𝕪👙👠💋 𝕡𝕙𝕠𝕟𝕖,5,2022-04-26 10:54:22
Gerick Julius,Saya benci anda tapi saya tidak membenci anda karena anda bisa digunakan untuk main dan untuk sekolah,4,2022-04-26 08:46:23
Ade Firnando,Bagus,5,2022-04-26 05:16:21
Alex Umpain,4 BINTANG,5,2022-04-26 04:15:23
MASTER HARNOKO,Good,5,2022-04-26 03:35:38
Rahmi Yulita,Belum digunakan,2,2022-04-26 01:29:47
Aisyah Dinda Ayuni,Ko di hp saya masih pake fitur/bentuk aplikasi yg lama yah? Dan belum ada informasi update lg? Padahal di android temani saya sudah ada update terbaru yaitu fitur baru (filter/background costum)😔,3,2022-04-25 16:38:50
Yonatan Tanggu Dendo,Sangat bagus,1,2022-04-25 16:03:34
Faizhya Yumni,Bagusss :))),5,2022-04-25 03:41:54
Lalu mulki Wibawa,Oke skli,5,2022-04-25 01:04:46
Casti Nak jagapura,Ko ga bisa kesimpen ke beranda,5,2022-04-25 01:01:08
Erike Maghfiratunnisa,Good,5,2022-04-24 13:45:05
Nadia Anjani,~tdk tersedia ulasan~,5,2022-04-24 13:13:06
Ida Anggraeni,Bagus banget si ga kuat,5,2022-04-24 07:35:08
TATIK NURYATI,Ayo lah google meet kok GK bisa di unduh,5,2022-04-24 02:22:13
Jhon Tongak,"Segelintir postingan, membuat saya meragukan keasliannya",5,2022-04-23 22:22:30
Sahlani Mr,Sangat membantu disaat pandemi,5,2022-04-23 22:14:27
Kang Sammy,Fasilitas meeting yg ok,5,2022-04-23 17:32:43
UPTD SDN ASEMJARAN 3,Topp,5,2022-04-23 15:20:29
BnB Kids,Kerenn. Worth it.,5,2022-04-23 09:29:31
01- PMS - Agung Widia Mila Febriyanti,Bagus,5,2022-04-23 08:53:02
Alvaro Razhika,bisa kerja make ini meet,5,2022-04-23 06:00:23
Syaquella Felicia,Bgs,5,2022-04-23 04:31:25
Diky Bagus Gumelar,Ga jelas,1,2022-04-23 03:40:11
Hilwana Zafirah,Bagus! :>,4,2022-04-23 03:29:06
iwayan budiasa,Lumayan,3,2022-04-23 01:19:45
Hai You,bagus,5,2022-04-22 23:59:05
Muhammad Ozi,TOP,5,2022-04-22 21:52:48
Marita Haryanto,Baik,5,2022-04-22 12:22:10
Muhammad Yusuf,Ok,3,2022-04-22 06:05:25
Tiara Anisya,Membantu tgs sayah,5,2022-04-22 03:51:49
Gayeng Diyan F.,No komen,5,2022-04-22 01:46:13
maulina kapota,Ok,4,2022-04-21 23:53:51
DESI PUSPA LESTARI,Ok,5,2022-04-21 16:32:44
Hilal Ilal,"Kenapa aplikasinya tidak bisa dibuka,saya jadi tidak bisa mengikuti kuliah during,mohon di perbaiki buat adminnya🙏",1,2022-04-21 15:51:20
Ardi Ristan Pratama,Aplikasi ini bagus Belajar Zoom Di rumah Sekolah Online Kasih Bintang 5,5,2022-04-21 15:08:14
Nanay Doangan,tidak ada background dan tampilan hanya 6 org saja,1,2022-04-21 14:49:04
AR B NO C NO L,Di smartphone saya tidak bisa di buka sama sekali tidak bisa di buka.($_$)/,1,2022-04-21 14:01:40
Erlyta Karismawati,👍,1,2022-04-21 11:21:26
Isma Yati,ingin belajar bisnis lebih dalam lagi,2,2022-04-21 07:10:48
Boy Apriansyah,Gimn cara dowloadny,5,2022-04-21 06:14:14
Kornelis Fanu,Saya sdh lama gunakan google ini tp ketika saya meet.....tdk semua orng saya lihat.,4,2022-04-21 02:58:26
khoirul aisyah,Sangat membantu,5,2022-04-21 01:10:49
hari ashadi,Oh,5,2022-04-21 01:05:56
Rara Khirana Azis,Good application,5,2022-04-20 21:02:09
Muhammad Arielangga Pradana Putra,"tolong perbaiki masalah bug pada jaringan ketika jaringan mati,meet nya juga ikut bergenti walaupun masih di dalam meet",3,2022-04-20 16:22:22
tyas mangiwa,aku suka karna pake ini gk perlu kuliah tatap muka,4,2022-04-20 10:05:03
Andriy RN 285,Mantap,5,2022-04-20 07:48:08
AHMAT MUSHLIH,Knpa aplikasi ini gak bisa di update...mengecewakan sekali,1,2022-04-20 06:28:46
Muhammad Fachrulrozi,Maaf kok pada saat baru download aplikasi nya gak bisa ke buka ya,1,2022-04-20 05:48:12
Muhamada Ihsar djohir,Keren bagus,5,2022-04-20 05:01:57
SM Media,Kok keluar yaa,1,2022-04-20 02:52:04
Elisabeth Galantrias,Untuk penggantian background virtual tdk support jika memakai hp android,4,2022-04-20 01:57:26
Iron skil TM,Bagus banget sangat.membantu,5,2022-04-19 20:56:00
kijos yuiop,Cool,5,2022-04-19 12:36:58
Bella Pertiwi,Bagus,5,2022-04-19 07:17:13
Johar,Dulu di hp saya bisa pake background kok pas di update malah jadi ga bisa,3,2022-04-19 07:14:15
Idham Khl,Ditingkatkan lagi bang supaya lebih irit lagi napa,3,2022-04-19 07:05:35
CELVIN KURNIAWAN,Sudah versi mutahir tapi suruh update gak jelas,3,2022-04-19 04:34:05
Zenith Magrita,"Sangat bagus sekali, selain itu juga cukup ringan dan hemat kuota. Recomended banget untuk rapat online",5,2022-04-19 03:01:45
Lulu Karmila,Mantapp,5,2022-04-19 02:42:26
Fajar S biya,Mengecewakan,1,2022-04-19 01:59:06
Helen Vriska Bela,"Sangat kecewa dengan aplikasi ini tidak dapat dibuka sama sekali, saat akan dibuka langsung otomatis keluar.. Mohon untuk diperbaiki",1,2022-04-19 01:29:38
Pak wardani S. Pd,Ok,5,2022-04-19 01:10:52
Nur Hidayah,"Sebelum nya apk ini bisa menyalin komentar di room chat, tpi setelah di perbarui knapa jadi ngga bisa yaaa? Tolong min gimana cara ngatur nya, biar bisa disalin lagi.",5,2022-04-19 01:08:54
Amelia Priska Asmara,Sangat menarik dan bermanfaat,5,2022-04-18 22:02:14
Thimotheus Siki,Komet Timor Indonesia,5,2022-04-18 16:58:50
Milanti Wulandari,Aku ambk sopo,5,2022-04-18 11:18:42
Cantix athica fortain,👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,5,2022-04-18 10:09:06
Musolihin Ahmad,Gak bisa dibuka di hp oppo a 83,5,2022-04-18 08:45:58
